日期,000001,000002,000063,000100,000157,000166,000301,000333,000338,000408,000425,000538,000568,000596,000617,000625,000630,000651,000661,000708,000725,000768,000776,000786,000792,000807,000858,000876,000895,000938,000963,000975,000977,000983,000999,002001,002027,002028,002463,002466,002475,002493,002594,002600,002601,002625
2023-01-03,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-04,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-05,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-06,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-09,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-10,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-11,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-12,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
2023-01-13,11.493333333333332,9.426666666666668,15.866666666666667,0.96,5.373333333333334,5.8933333333333335,6.56,23.426666666666666,6.213333333333334,51.44,11.933333333333332,8.12,34.413333333333334,19.426666666666666,6.920000000000001,14.88,10.013333333333334,25.493333333333336,26.599999999999998,21.133333333333333,5.293333333333334,5.3999999999999995,5.906666666666666,15.493333333333332,73.02666666666667,23.24,24.84,-12.946666666666667,26.706666666666667,6.973333333333334,14.626666666666667,11.546666666666667,12.293333333333335,39.34666666666667,15.853333333333333,17.466666666666665,15.186666666666667,11.719999999999999,15.733333333333334,51.919999999999995,20.186666666666667,14.666666666666666,12.106666666666667,9.706666666666667,20.12,4.693333333333333
